6080703,1,ally,Teemo,00:11:59,ks
6080703,1,ally,Teemo,00:12:09,dat ks lol LOL DAT TF
6080703,1,ally,Teemo,00:12:15,LOL
6080703,1,ally,Teemo,00:12:52,sa
6080703,1,ally,Teemo,00:12:58,srry if ur 1 kill is a ks
6080703,1,ally,Teemo,00:13:55,lol
6080703,1,ally,Teemo,00:14:02,wdfhBet rf fg fg d df g df dfg f
6080703,1,ally,Teemo,00:14:08,g gd df fg gd f df dfg df dfgfd
6080703,1,ally,Teemo,00:14:14,df
6080703,1,ally,Teemo,00:14:29,make sure to report
6080703,1,ally,Teemo,00:14:47,fagget
6080703,1,ally,Teemo,00:15:16,fag
6080703,1,ally,Teemo,00:18:15,wow
6080703,1,ally,Teemo,00:18:23,tf get a life
6080703,1,ally,Teemo,00:19:27,get a fkin life
6080703,1,ally,Teemo,00:20:12,get a fkin life holy shet
6080703,1,ally,Teemo,00:21:12,report him
6080703,1,ally,Teemo,00:21:36,c cleu jte reeport
6080703,1,ally,Teemo,00:23:49,dats all recorded
6080703,1,ally,Teemo,00:24:08,1/9 too good LOL
6080703,1,ally,Teemo,00:24:49,TF  TOO GOOD
6080703,1,ally,Teemo,00:24:58,get a life pls s s s s
6080703,1,ally,Teemo,00:25:04,s s s s s
6080703,1,ally,Teemo,00:25:40,get  a fkin life u fag
6080703,1,ally,Teemo,00:29:41,FUKU
6080703,1,ally,Teemo,00:30:30,ur banned
6080703,1,ally,Teemo,00:30:36,and reported
6080703,1,ally,Teemo,00:32:14,wow. get a life
6080703,1,ally,Teemo,00:32:20,pls
6080703,1,ally,Teemo,00:33:09,ENFANT DE CHIENNE DE COLSIS VACHIER TBK
6080703,1,ally,Teemo,00:33:31,report tf pls
6080703,1,enemy,Darius,00:01:33,?no need to be rude
6080703,1,enemy,Darius,00:10:14,lol i killed one of them
6080703,1,enemy,Darius,00:11:14,yeah my bad new charecter so.. learning process XD
6080703,1,enemy,Darius,00:33:33,GG
6080703,1,enemy,Garen,00:23:11,lol
6080703,1,enemy,Master Yi,00:06:29,be care
6080703,1,enemy,Master Yi,00:08:57,gj
6080703,1,enemy,Master Yi,00:11:43,be care
6080703,1,enemy,Master Yi,00:14:18,i m nood
6080703,1,enemy,Master Yi,00:23:00,wtf
6080703,1,enemy,Master Yi,00:23:10,the man is nood
6080703,1,enemy,Teemo,00:00:41,ty i think
6080703,1,enemy,Teemo,00:01:09,other team has 2 or 3 jump AD assassins - be careful
6080703,1,enemy,Teemo,00:01:39,rengar and kha have gap closers
6080703,1,enemy,Teemo,00:02:11,wow
6080703,1,enemy,Teemo,00:02:20,both gap closers on top lane
6080703,1,enemy,Teemo,00:02:29,and i ate it bad
6080703,1,enemy,Teemo,00:06:04,gj
6080703,1,enemy,Teemo,00:07:00,iknow
6080703,1,enemy,Teemo,00:07:43,brb - now we have advantage when i shroom bush
6080703,1,enemy,Teemo,00:08:56,gj
6080703,1,enemy,Teemo,00:11:03,lol
6080703,1,enemy,Teemo,00:11:16,invis doesnt stop poisnon
6080703,1,enemy,Teemo,00:11:48,yes yes
6080703,1,enemy,Teemo,00:12:15,gj trist
6080703,1,enemy,Teemo,00:13:22,brb
6080703,1,enemy,Teemo,00:13:36,trist - or yi is good you can trust him
6080703,1,enemy,Teemo,00:14:01,err - our yi
6080703,1,enemy,Teemo,00:19:01,shroom assists
6080703,1,enemy,Teemo,00:21:10,be ware blind
6080703,1,enemy,Teemo,00:21:17,yikes trist
6080703,1,enemy,Teemo,00:21:41,damn it
6080703,1,enemy,Teemo,00:21:49,trist will lose this one for us
6080703,1,enemy,Teemo,00:22:11,be careful and stick together
6080703,1,enemy,Teemo,00:22:28,gj
6080703,1,enemy,Teemo,00:22:37,ill be more carful myself too
6080703,1,enemy,Teemo,00:29:05,watch out for their teemo
6080703,1,enemy,Teemo,00:29:52,theri teemo caryng all their damage
6080703,1,enemy,Teemo,00:33:32,gg
6080703,1,enemy,Tristana,00:00:31,fuk u guys except teemo
6080703,1,enemy,Tristana,00:00:47,u ruined our team comp
6080703,1,enemy,Tristana,00:00:56,hes the only one cooperating
6080703,1,enemy,Tristana,00:01:19,kk
6080703,1,enemy,Tristana,00:08:57,gj
6080703,1,enemy,Tristana,00:10:01,fail
6080703,1,enemy,Tristana,00:10:10,darius wtf was that
6080703,1,enemy,Tristana,00:10:20,yeah true that
6080703,1,enemy,Tristana,00:10:29,but u couldve survived
6080703,1,enemy,Tristana,00:12:19,thx
6080703,1,enemy,Tristana,00:12:50,almost got my phantom dancer xD
6080703,1,enemy,Tristana,00:14:51,mia
6080703,1,enemy,Tristana,00:15:00,nvm
6080703,1,enemy,Tristana,00:18:08,fuk
6080703,1,enemy,Tristana,00:18:28,teemo literally had like 5 hp
6080703,1,enemy,Tristana,00:20:58,guys i gotta go but ull be alright right?
6080703,1,enemy,Tristana,00:23:08,lol
6080703,1,offender,Twisted Fate,00:00:31,hello ladies
6080703,1,offender,Twisted Fate,00:01:26,both? of?
6080703,1,offender,Twisted Fate,00:06:31,really? teemo really?
6080703,1,offender,Twisted Fate,00:06:48,you guys..
6080703,1,offender,Twisted Fate,00:07:03,LOL atleast im not feeding
6080703,1,offender,Twisted Fate,00:07:11,and im mid with garen IDIOT
6080703,1,offender,Twisted Fate,00:08:29,noob teemo
6080703,1,offender,Twisted Fate,00:08:40,feed noob
6080703,1,offender,Twisted Fate,00:08:51,so noob feed
6080703,1,offender,Twisted Fate,00:09:15,ur a noob
6080703,1,offender,Twisted Fate,00:09:22,look at ur deaths
6080703,1,offender,Twisted Fate,00:09:51,wow call mia
6080703,1,offender,Twisted Fate,00:09:58,teemo ur noob
6080703,1,offender,Twisted Fate,00:10:09,2/3
6080703,1,offender,Twisted Fate,00:10:23,i dont feel like playing
6080703,1,offender,Twisted Fate,00:10:36,with noobs on my team
6080703,1,offender,Twisted Fate,00:10:55,LMFAO
6080703,1,offender,Twisted Fate,00:11:01,its better than 3 deaths HAHAHA HAHAHA
6080703,1,offender,Twisted Fate,00:11:07,HAHAHA HAHAHA NOOB
6080703,1,offender,Twisted Fate,00:11:20,3 DEATHS AHAHHA NOOB
6080703,1,offender,Twisted Fate,00:11:27,NOOB NOOB NOOB NOOB NOOB NOOB NOOB
6080703,1,offender,Twisted Fate,00:11:33,NOOB NOO
6080703,1,offender,Twisted Fate,00:11:46,noob noob NOOB NOOB NOOB NOOB
6080703,1,offender,Twisted Fate,00:11:52,NOOB NOOB NOOB NOOB NOOB NOOB NOOB
6080703,1,offender,Twisted Fate,00:12:12,noob IMMA FEED NOOB NOOB NOOB
6080703,1,offender,Twisted Fate,00:12:18,NOOB NOOB NOOB NOOB NOOB NOOB NOOB
6080703,1,offender,Twisted Fate,00:12:24,NOOB NOOB NOOB NOOB NOOB
6080703,1,offender,Twisted Fate,00:12:30,NOOB NOOB NOOB NOOB NOOB NOOB
6080703,1,offender,Twisted Fate,00:12:36,NOOB NOOB NOOB NOOB NOOB
6080703,1,offender,Twisted Fate,00:12:49,noob NOOB NOOB NOOB NOOB NOOB
6080703,1,offender,Twisted Fate,00:12:55,NOOB NOOB NOOB NOOB NOOB
6080703,1,offender,Twisted Fate,00:13:02,3. 3. 3. 3.3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:13:08,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3.3. 3.3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:13:14,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3.3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:13:20,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3. 3.3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:13:26,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:13:32,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3. 3. 3. 3. 3.3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3. 3.3. 3. 3. 3. 3. 3. 3.3.3. 3. 3. 3. 3. 3.3. 3. 3. 3. 3.3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3. 3. 3.3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:13:38,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:13:44,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:13:50,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:13:56,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:14:02,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:14:08,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:14:14,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:14:20,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:14:26,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3.3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:14:32,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:14:38,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:14:44,---  3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:14:50,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:14:56,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3.3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:15:02,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:15:08,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:15:17,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:15:23,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:15:29,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:15:35,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:15:41,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:15:47,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:15:53,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:15:59,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
6080703,1,offender,Twisted Fate,00:16:05,3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3. 3.
